IT04209680158_25009000.pdf;21511142;PV;001;91,18;91,18;,00;,00;IM66;EUR;22/10/25;
IT04209680158_25009000.pdf;21511142;PV;002;46,36;38,00;,00;8,36;IM22;EUR;22/10/25;
IT01914150360_25009144.pdf;21511233;PV;001;60550,67;60550,67;,00;,00;IM63;EUR;24/10/25;
IT01914150360_25009144.pdf;21511233;PV;002;2,00;2,00;,00;,00;IM66;EUR;24/10/25;
20029723_25009437.pdf;21511551;PL;001;2932,50;,00;2932,50;,00;NOIVA;EUR;30/10/25;
IT03266630171_25009391.pdf;21511669;PV;001;368,80;368,80;,00;,00;IM63;EUR;31/10/25;
20010122_25009550.pdf;21511700;PV;001;924,26;,00;924,26;,00;NOIVA;USD;31/10/25;
20015548_25009196.pdf;21511318;PV;001;299,00;299,00;,00;,00;IM40;EUR;27/10/25;
20015548_25009196.pdf;21511318;PV;002;328,90;328,90;,00;,00;IM41;EUR;27/10/25;
20011791_25009473.pdf;21511640;PV;001;29467,42;29467,42;,00;,00;IM63BD;EUR;31/10/25;
20015548_25009544.pdf;21511691;PV;001;562,92;562,92;,00;,00;IM40;EUR;31/10/25;
20015548_25009544.pdf;21511691;PV;002;619,21;619,21;,00;,00;IM41;EUR;31/10/25;
20020921_25009281.pdf;21511509;PL;001;117,20;117,20;,00;,00;IM40;EUR;30/10/25;
IT01657140354_25009510.pdf;21511660;PV;001;1571,94;1571,94;,00;,00;IM63;EUR;31/10/25;
IT01735880161_25008575.pdf;21510418;PV;001;1099,10;900,90;,00;198,20;IM22;EUR;07/10/25;
IT11988960156_25009105.pdf;21511247;PV;001;2867,00;2350,00;,00;517,00;IM22;EUR;24/10/25;
20011047_25009416.pdf;21511598;PV;001;10838,39;,00;10838,39;,00;NOIVA;USD;30/10/25;
20015548_25009326.pdf;21511433;PD;001;-10,08;-10,08;,00;,00;IM41;EUR;28/10/25;
20029723_25009457.pdf;21511563;PL;001;282,40;,00;282,40;,00;NOIVA;EUR;30/10/25;
IT00171030356_25009484.pdf;21511611;PV;001;4176,90;4176,90;,00;,00;IM63;EUR;31/10/25;
IT00171030356_25009484.pdf;21511611;PV;002;2,00;2,00;,00;,00;IM66;EUR;31/10/25;
20016841_25009377.pdf;21511485;PV;001;360,90;360,90;,00;,00;IM40;EUR;30/10/25;
20016841_25009377.pdf;21511485;PV;002;396,99;396,99;,00;,00;IM41;EUR;30/10/25;
20019331_25009524.pdf;21511655;PL;001;2555,90;2555,90;,00;,00;IM40;EUR;31/10/25;
20015548_25009194.pdf;21511305;PV;001;339,51;339,51;,00;,00;IM41;EUR;27/10/25;
IT01032450072_25008941.pdf;21510920;PV;001;116616,63;106015,12;,00;10601,51;IM10;EUR;16/10/25;
20018797_25009295.pdf;21511358;PL;001;2801,82;2801,82;,00;,00;IM40;EUR;27/10/25;
20018797_25009295.pdf;21511358;PL;002;1400,91;1400,91;,00;,00;IM40;EUR;27/10/25;
IT00379960289_25007465.pdf;21509983;PV;001;10500,12;10500,12;,00;,00;IM63;EUR;25/09/25;
IT00379960289_25007465.pdf;21509983;PV;002;2,00;2,00;,00;,00;IM66;EUR;25/09/25;
